Time (UTC),Open,High,Low,Close,Volume 
2024.04.25 00:00:00,0.64974,0.65026,0.64974,0.64998,1817.15
2024.04.25 01:00:00,0.64998,0.65055,0.64912,0.65032,3251.25
2024.04.25 02:00:00,0.65031,0.651,0.65017,0.65061,2384.73
2024.04.25 03:00:00,0.65062,0.65074,0.6498,0.65027,1800.84
2024.04.25 04:00:00,0.65027,0.65073,0.65014,0.65061,917.61
2024.04.25 05:00:00,0.65062,0.65124,0.65045,0.65106,1937.55
2024.04.25 06:00:00,0.65107,0.65204,0.65075,0.65198,2875.4
2024.04.25 07:00:00,0.65196,0.65249,0.65127,0.65225,5205.53
2024.04.25 08:00:00,0.65226,0.65294,0.6522,0.65286,5032.98
2024.04.25 09:00:00,0.65285,0.65296,0.65255,0.65273,3128.49
2024.04.25 10:00:00,0.65268,0.65289,0.6524,0.65263,2343.68
2024.04.25 11:00:00,0.65261,0.65328,0.6525,0.65301,1626.91
2024.04.25 12:00:00,0.653,0.65385,0.64916,0.64974,11660.76
2024.04.25 13:00:00,0.64974,0.65034,0.64848,0.6493,14029.6
2024.04.25 14:00:00,0.64931,0.65097,0.6486,0.64984,10128.97
2024.04.25 15:00:00,0.64983,0.6507,0.64972,0.65048,5431.72
2024.04.25 16:00:00,0.65048,0.6514,0.65005,0.65122,3244.11
2024.04.25 17:00:00,0.65124,0.6519,0.65105,0.65179,3476.32
2024.04.25 18:00:00,0.65178,0.65179,0.65098,0.65134,2858.26
2024.04.25 19:00:00,0.65134,0.65215,0.65133,0.65164,2126.97
2024.04.25 20:00:00,0.65163,0.65205,0.6516,0.65178,1350.9
2024.04.25 21:00:00,0.65174,0.65187,0.65149,0.65176,502.9
2024.04.25 22:00:00,0.65177,0.6524,0.65161,0.65221,946.03
2024.04.25 23:00:00,0.65218,0.65256,0.65212,0.65214,1069.95
2024.04.26 00:00:00,0.65215,0.65265,0.65182,0.65247,2202.7
2024.04.26 01:00:00,0.65247,0.65317,0.65236,0.65296,3182.62
2024.04.26 02:00:00,0.65294,0.65307,0.65184,0.65232,2296.86
2024.04.26 03:00:00,0.65233,0.65264,0.65178,0.65225,3157.32
2024.04.26 04:00:00,0.65228,0.65287,0.65209,0.65271,1469.07
2024.04.26 05:00:00,0.65271,0.65442,0.65264,0.65388,3444.46
2024.04.26 06:00:00,0.65386,0.65504,0.65381,0.65457,4044.21
2024.04.26 07:00:00,0.65458,0.65475,0.65374,0.65421,6031.78
2024.04.26 08:00:00,0.65421,0.65537,0.65417,0.65478,7529.33
2024.04.26 09:00:00,0.65477,0.65483,0.65363,0.65376,5651.28
2024.04.26 10:00:00,0.65379,0.65379,0.65307,0.65325,3398.91
2024.04.26 11:00:00,0.65323,0.65402,0.65322,0.6535,2725.18
2024.04.26 12:00:00,0.6535,0.65534,0.65323,0.65436,12470.88
2024.04.26 13:00:00,0.65437,0.65478,0.65374,0.65438,10143.82
2024.04.26 14:00:00,0.65438,0.65491,0.65247,0.65256,8787.79
2024.04.26 15:00:00,0.65261,0.65296,0.65168,0.65265,5517.52
2024.04.26 16:00:00,0.65264,0.65309,0.65249,0.65304,2751.05
2024.04.26 17:00:00,0.65305,0.65332,0.65299,0.65322,1303.27
2024.04.26 18:00:00,0.65323,0.65387,0.65317,0.65387,1371.6
2024.04.26 19:00:00,0.65387,0.65398,0.65317,0.65335,1219.65
2024.04.26 20:00:00,0.65334,0.65349,0.65291,0.65319,1776.06
2024.04.28 21:00:00,0.65235,0.6531,0.6523,0.6529,698.15
2024.04.28 22:00:00,0.65305,0.65381,0.65305,0.65356,1086.23
