Time (EET),Open,High,Low,Close,Volume 
2025.08.07 01:00:00,1.3737,1.37429,1.37365,1.37405,1226.55
2025.08.07 02:00:00,1.37407,1.37413,1.37385,1.37392,1600.41
2025.08.07 03:00:00,1.37393,1.37445,1.37388,1.37437,4567.8
2025.08.07 04:00:00,1.37436,1.37458,1.37355,1.3739,6231.27
2025.08.07 05:00:00,1.37391,1.37396,1.37328,1.37381,4648.65
2025.08.07 06:00:00,1.3738,1.37415,1.37336,1.37346,4260.81
2025.08.07 07:00:00,1.37348,1.37356,1.37288,1.37305,3710.06
2025.08.07 08:00:00,1.37307,1.37358,1.37296,1.37336,2888.85
2025.08.07 09:00:00,1.37337,1.37337,1.37246,1.37278,3826.29
2025.08.07 10:00:00,1.37278,1.37311,1.37211,1.37228,3962.39
2025.08.07 11:00:00,1.37228,1.37357,1.37221,1.37321,5218.26
2025.08.07 12:00:00,1.37321,1.37342,1.37279,1.37326,3745.35
2025.08.07 13:00:00,1.37324,1.37355,1.37264,1.3727,3711.39
2025.08.07 14:00:00,1.37273,1.37443,1.37213,1.37413,5608.17
2025.08.07 15:00:00,1.37412,1.37436,1.37317,1.37373,5127.14
2025.08.07 16:00:00,1.37374,1.3751,1.37301,1.37489,6069.03
2025.08.07 17:00:00,1.37487,1.37733,1.37464,1.37618,10984.51
2025.08.07 18:00:00,1.37619,1.37661,1.37467,1.375,7002.71
2025.08.07 19:00:00,1.37501,1.3755,1.37463,1.37523,3225.81
2025.08.07 20:00:00,1.37522,1.3755,1.37472,1.3753,3901.53
2025.08.07 21:00:00,1.3753,1.37664,1.37493,1.37657,2618.91
2025.08.07 22:00:00,1.37658,1.37671,1.3743,1.37441,4877.07
2025.08.07 23:00:00,1.37441,1.37483,1.37386,1.37428,2336.28
2025.08.08 00:00:00,1.37428,1.37492,1.374,1.3742,852.29
2025.08.08 01:00:00,1.37419,1.37442,1.37347,1.37349,2891.77
2025.08.08 02:00:00,1.37349,1.37377,1.37311,1.37319,2093.73
2025.08.08 03:00:00,1.3732,1.37433,1.37312,1.37379,4543.89
2025.08.08 04:00:00,1.37377,1.37485,1.37332,1.37449,3808.77
2025.08.08 05:00:00,1.37449,1.37456,1.37382,1.37398,2959.65
2025.08.08 06:00:00,1.37398,1.37437,1.37385,1.37388,2957.76
2025.08.08 07:00:00,1.37387,1.37409,1.37361,1.37406,2727.87
2025.08.08 08:00:00,1.37406,1.3749,1.37395,1.3748,4062
2025.08.08 09:00:00,1.37482,1.37483,1.37399,1.37422,4044.66
2025.08.08 10:00:00,1.3742,1.37428,1.37284,1.37323,6295.33
2025.08.08 11:00:00,1.37323,1.37387,1.37269,1.37358,4244.01
2025.08.08 12:00:00,1.37357,1.37358,1.37268,1.3728,5450.28
2025.08.08 13:00:00,1.3728,1.37325,1.37253,1.37283,4236.6
2025.08.08 14:00:00,1.37282,1.37391,1.37272,1.37377,2768.91
2025.08.08 15:00:00,1.37377,1.37622,1.37366,1.37577,6115.13
2025.08.08 16:00:00,1.37577,1.37581,1.37422,1.3751,5847.36
2025.08.08 17:00:00,1.3751,1.37565,1.37441,1.37544,7265.14
2025.08.08 18:00:00,1.37545,1.37565,1.3747,1.37526,3876.72
2025.08.08 19:00:00,1.37525,1.37556,1.37478,1.37517,3412.53
2025.08.08 20:00:00,1.37516,1.3754,1.37418,1.37497,3636.4
2025.08.08 21:00:00,1.37496,1.37537,1.37429,1.37505,5215.32
2025.08.08 22:00:00,1.37507,1.37587,1.37504,1.37569,1806.84
2025.08.08 23:00:00,1.37567,1.37629,1.37519,1.37529,4430.7
2025.08.11 00:00:00,1.37492,1.37533,1.37484,1.37529,504.15
2025.08.11 01:00:00,1.37529,1.37544,1.37515,1.37524,1228.24
2025.08.11 02:00:00,1.37523,1.37548,1.37497,1.37528,1476.51
2025.08.11 03:00:00,1.37529,1.37594,1.3752,1.37581,2858.55
2025.08.11 04:00:00,1.37581,1.37604,1.37525,1.37529,3360.3
2025.08.11 05:00:00,1.37528,1.37528,1.37479,1.37482,2507.37
2025.08.11 06:00:00,1.37481,1.37498,1.37445,1.37456,2301.42
2025.08.11 07:00:00,1.37455,1.37508,1.37447,1.37504,2190.21
2025.08.11 08:00:00,1.37505,1.37531,1.37496,1.3751,2535.93
2025.08.11 09:00:00,1.37512,1.37582,1.37489,1.37567,3192.39
2025.08.11 10:00:00,1.37567,1.37737,1.37567,1.37689,4996.71
2025.08.11 11:00:00,1.37689,1.37707,1.37628,1.3764,4101.67
2025.08.11 12:00:00,1.37642,1.3775,1.37625,1.37737,3179.7
2025.08.11 13:00:00,1.37738,1.37738,1.37654,1.3768,2877.06
2025.08.11 14:00:00,1.3768,1.37834,1.37669,1.37795,3554.46
2025.08.11 15:00:00,1.37796,1.37946,1.37779,1.37885,5335.2
2025.08.11 16:00:00,1.37886,1.37897,1.37733,1.37794,6795.58
2025.08.11 17:00:00,1.37794,1.37941,1.37782,1.37909,6936
2025.08.11 18:00:00,1.37909,1.3795,1.37821,1.37841,5644.95
2025.08.11 19:00:00,1.37841,1.37862,1.37803,1.37834,3701.11
2025.08.11 20:00:00,1.37834,1.37865,1.37779,1.37797,3271.96
2025.08.11 21:00:00,1.37796,1.37833,1.37751,1.37777,3508.02
2025.08.11 22:00:00,1.37777,1.3787,1.37765,1.37815,3277.8
2025.08.11 23:00:00,1.37817,1.37844,1.37742,1.37777,1864.98
2025.08.12 00:00:00,1.37774,1.37796,1.37736,1.37791,782.31
2025.08.12 01:00:00,1.37799,1.37799,1.37751,1.37765,1476.72
2025.08.12 02:00:00,1.37766,1.37766,1.37733,1.37743,1477.53
2025.08.12 03:00:00,1.37743,1.37792,1.37736,1.37788,3715.5
