Time (EET),Open,High,Low,Close,Volume 
2024.07.18 10:00:00,156.126,156.255,155.915,156.248,35245.08
2024.07.18 11:00:00,156.246,156.586,156.172,156.464,28957.65
2024.07.18 12:00:00,156.464,156.501,156.303,156.485,27064.28
2024.07.18 13:00:00,156.486,156.496,156.318,156.393,23073.39
2024.07.18 14:00:00,156.395,156.524,156.381,156.494,14242.37
2024.07.18 15:00:00,156.493,156.578,156.181,156.431,29108.79
2024.07.18 16:00:00,156.428,156.691,156.319,156.586,34161.95
2024.07.18 17:00:00,156.588,156.774,156.501,156.756,26206.2
2024.07.18 18:00:00,156.755,156.982,156.695,156.976,20924.06
2024.07.18 19:00:00,156.972,157.156,156.873,157.145,15986.08
2024.07.18 20:00:00,157.145,157.224,157.092,157.187,16305.77
2024.07.18 21:00:00,157.188,157.326,157.15,157.284,13672.92
2024.07.18 22:00:00,157.281,157.397,157.279,157.363,9145.2
2024.07.18 23:00:00,157.366,157.397,157.341,157.359,2262.51
2024.07.19 00:00:00,157.356,157.357,157.323,157.341,512.04
2024.07.19 01:00:00,157.341,157.341,157.248,157.263,6332.98
2024.07.19 02:00:00,157.263,157.282,157.112,157.176,7429.09
2024.07.19 03:00:00,157.176,157.416,157.062,157.209,21797.41
2024.07.19 04:00:00,157.211,157.529,157.198,157.457,13563.15
2024.07.19 05:00:00,157.456,157.52,157.343,157.422,15235.31
2024.07.19 06:00:00,157.422,157.446,157.326,157.374,7258
2024.07.19 07:00:00,157.375,157.481,157.359,157.477,7141.73
2024.07.19 08:00:00,157.476,157.862,157.471,157.769,16015.77
2024.07.19 09:00:00,157.768,157.823,157.132,157.262,19141.61
2024.07.19 10:00:00,157.258,157.554,156.952,157.32,41175.36
2024.07.19 11:00:00,157.318,157.423,157.16,157.26,24474.67
2024.07.19 12:00:00,157.259,157.437,157.145,157.362,10172.68
2024.07.19 13:00:00,157.363,157.574,157.362,157.456,8963.97
2024.07.19 14:00:00,157.455,157.536,157.327,157.467,13583.18
2024.07.19 15:00:00,157.468,157.695,157.423,157.675,21338.5
2024.07.19 16:00:00,157.674,157.698,157.411,157.509,33187.23
2024.07.19 17:00:00,157.51,157.528,157.263,157.338,26523.01
2024.07.19 18:00:00,157.338,157.454,157.277,157.389,21399.39
2024.07.19 19:00:00,157.389,157.44,157.34,157.413,11716.8
2024.07.19 20:00:00,157.411,157.427,157.352,157.415,11204.86
2024.07.19 21:00:00,157.416,157.497,157.402,157.487,7505.41
2024.07.19 22:00:00,157.488,157.524,157.469,157.499,2580.3
2024.07.19 23:00:00,157.497,157.527,157.401,157.475,1963.11
2024.07.22 00:00:00,157.329,157.439,157.252,157.362,492.57
2024.07.22 01:00:00,157.362,157.499,157.229,157.269,5338.05
2024.07.22 02:00:00,157.267,157.428,157.155,157.424,8087.65
2024.07.22 03:00:00,157.423,157.491,157.33,157.424,17260.99
2024.07.22 04:00:00,157.423,157.552,157.348,157.542,15255.23
2024.07.22 05:00:00,157.542,157.61,157.524,157.549,9367.98
2024.07.22 06:00:00,157.55,157.566,157.457,157.48,8113.22
2024.07.22 07:00:00,157.476,157.512,157.392,157.442,10023.36
2024.07.22 08:00:00,157.442,157.442,157.01,157.036,14355.29
2024.07.22 09:00:00,157.037,157.06,156.284,156.447,47455.2
2024.07.22 10:00:00,156.446,156.844,156.343,156.81,38971.93
2024.07.22 11:00:00,156.809,156.96,156.672,156.794,31487.98
2024.07.22 12:00:00,156.794,156.856,156.61,156.691,26464.46
2024.07.22 13:00:00,156.69,156.953,156.555,156.837,19778.08
2024.07.22 14:00:00,156.826,156.898,156.655,156.854,23018.39
2024.07.22 15:00:00,156.854,157.089,156.788,156.792,28081.89
2024.07.22 16:00:00,156.79,156.92,156.692,156.859,28158.98
2024.07.22 17:00:00,156.861,156.954,156.754,156.874,25159.69
2024.07.22 18:00:00,156.875,157.146,156.865,157.086,23056.58
2024.07.22 19:00:00,157.086,157.131,157.031,157.073,13138.62
2024.07.22 20:00:00,157.073,157.151,157.033,157.138,10259.88
2024.07.22 21:00:00,157.136,157.17,157.055,157.063,10159.27
2024.07.22 22:00:00,157.064,157.118,157.059,157.079,7191.54
2024.07.22 23:00:00,157.08,157.098,157,157.001,1710.84
2024.07.23 00:00:00,157.001,157.001,156.864,156.933,417.27
2024.07.23 01:00:00,156.939,157.076,156.93,157.038,3188.78
2024.07.23 02:00:00,157.037,157.101,156.885,156.903,9890.91
2024.07.23 03:00:00,156.901,156.927,156.645,156.656,22314.83
2024.07.23 04:00:00,156.658,156.848,156.579,156.704,17892.1
2024.07.23 05:00:00,156.706,156.766,156.519,156.632,9745.08
2024.07.23 06:00:00,156.636,156.668,156.197,156.279,22683.62
2024.07.23 07:00:00,156.279,156.385,156.205,156.304,16015.8
2024.07.23 08:00:00,156.304,156.449,156.264,156.314,14094.02
2024.07.23 09:00:00,156.315,156.622,156.22,156.586,28713.08
2024.07.23 10:00:00,156.585,156.635,155.929,156.04,41149.93
2024.07.23 11:00:00,156.04,156.133,155.823,156.011,36322.78
2024.07.23 12:00:00,156.011,156.071,155.819,155.944,23461.08
2024.07.23 13:00:00,155.945,156.161,155.919,156.046,19806.44
2024.07.23 14:00:00,156.046,156.189,156.034,156.153,23582.81
2024.07.23 15:00:00,156.154,156.265,155.942,156.027,31524.14
2024.07.23 16:00:00,156.028,156.209,155.987,156.092,31929.95
2024.07.23 17:00:00,156.089,156.196,155.971,155.979,25023.43
2024.07.23 18:00:00,155.982,156.089,155.945,156.021,14621.39
2024.07.23 19:00:00,156.02,156.054,155.694,155.781,11476.32
2024.07.23 20:00:00,155.783,155.805,155.577,155.69,18240.59
2024.07.23 21:00:00,155.689,155.754,155.624,155.628,4937.98
2024.07.23 22:00:00,155.627,155.67,155.589,155.638,6469.2
2024.07.23 23:00:00,155.639,155.649,155.546,155.552,2915.57
2024.07.24 00:00:00,155.552,155.587,155.528,155.582,641.4
2024.07.24 01:00:00,155.581,155.643,155.565,155.636,2817.33
2024.07.24 02:00:00,155.635,155.817,155.628,155.76,7286.41
2024.07.24 03:00:00,155.761,155.99,155.761,155.824,21113.86
2024.07.24 04:00:00,155.825,155.876,155.176,155.246,32965.76
2024.07.24 05:00:00,155.246,155.523,155.229,155.255,18414.39
2024.07.24 06:00:00,155.256,155.292,155.046,155.055,25857.9
2024.07.24 07:00:00,155.054,155.054,154.54,154.609,35455.02
2024.07.24 08:00:00,154.608,154.795,154.351,154.631,24864.21
2024.07.24 09:00:00,154.63,154.688,154.373,154.586,39456.38
2024.07.24 10:00:00,154.585,154.881,154.41,154.591,34835.35
2024.07.24 11:00:00,154.59,154.943,154.547,154.859,19336.93
2024.07.24 12:00:00,154.86,154.932,154.275,154.774,25233.57
2024.07.24 13:00:00,154.775,154.841,154.487,154.561,17332.58
2024.07.24 14:00:00,154.559,154.578,154.056,154.188,20987.78
2024.07.24 15:00:00,154.187,154.224,153.758,153.804,37699.92
2024.07.24 16:00:00,153.806,153.996,153.343,153.429,33331.98
