Time (UTC),Open,High,Low,Close,Volume 
2025.12.10 15:00:00,0.80303,0.80322,0.8025,0.8026,4597.47
2025.12.10 16:00:00,0.80263,0.80315,0.80243,0.80271,2982.93
2025.12.10 17:00:00,0.8027,0.80294,0.80211,0.80218,2064.19
2025.12.10 18:00:00,0.8022,0.80282,0.80211,0.80241,2685.68
2025.12.10 19:00:00,0.80241,0.80302,0.80068,0.80104,19750.18
2025.12.10 20:00:00,0.80107,0.8013,0.79919,0.80003,9831.99
2025.12.10 21:00:00,0.80002,0.80037,0.79973,0.79973,2437.52
2025.12.10 22:00:00,0.79973,0.8,0.79947,0.79983,1080.8
2025.12.10 23:00:00,0.79984,0.79995,0.79913,0.79929,698.59
2025.12.11 00:00:00,0.79929,0.79953,0.79898,0.7995,1843.38
2025.12.11 01:00:00,0.79951,0.79951,0.79874,0.79895,2265.1
2025.12.11 02:00:00,0.79894,0.79941,0.79873,0.79933,1495.52
2025.12.11 03:00:00,0.79932,0.79932,0.79867,0.79896,1238.2
2025.12.11 04:00:00,0.79897,0.79956,0.79884,0.79943,1473.84
2025.12.11 05:00:00,0.79943,0.79981,0.79932,0.79973,1397.26
2025.12.11 06:00:00,0.79974,0.79995,0.79955,0.7996,1414.15
2025.12.11 07:00:00,0.7996,0.8001,0.7994,0.79972,2470.85
2025.12.11 08:00:00,0.79972,0.79983,0.79843,0.79891,4811.58
2025.12.11 09:00:00,0.79891,0.79977,0.79787,0.79802,5350.12
2025.12.11 10:00:00,0.79802,0.79841,0.79702,0.79717,4113.67
2025.12.11 11:00:00,0.79717,0.79718,0.79632,0.7964,3670.25
2025.12.11 12:00:00,0.79644,0.79671,0.79597,0.79633,4386.98
2025.12.11 13:00:00,0.79628,0.79673,0.79514,0.7955,7925.84
2025.12.11 14:00:00,0.79552,0.79558,0.79392,0.79413,9611.47
2025.12.11 15:00:00,0.79411,0.7949,0.79291,0.79338,7530.47
2025.12.11 16:00:00,0.79337,0.79431,0.79294,0.79319,5738.48
2025.12.11 17:00:00,0.79319,0.79353,0.79239,0.79349,5221.91
2025.12.11 18:00:00,0.79348,0.79386,0.79325,0.79373,5771
2025.12.11 19:00:00,0.79374,0.79509,0.79374,0.795,5430.13
2025.12.11 20:00:00,0.79501,0.79541,0.7941,0.79473,2227.26
2025.12.11 21:00:00,0.79474,0.79537,0.79462,0.79533,1368.62
2025.12.11 22:00:00,0.7952,0.79537,0.79388,0.79465,3182.52
2025.12.11 23:00:00,0.79465,0.79521,0.79461,0.79462,939.62
2025.12.12 00:00:00,0.79461,0.79471,0.79424,0.79448,1865.15
2025.12.12 01:00:00,0.79447,0.79481,0.79416,0.79471,2152.9
2025.12.12 02:00:00,0.79468,0.79482,0.79441,0.79468,1692.88
2025.12.12 03:00:00,0.79468,0.79486,0.79463,0.79482,630.28
2025.12.12 04:00:00,0.79481,0.79506,0.79478,0.79501,846.54
2025.12.12 05:00:00,0.79501,0.79513,0.79465,0.79466,1252.59
2025.12.12 06:00:00,0.79467,0.79519,0.79457,0.79474,1747.16
2025.12.12 07:00:00,0.79473,0.79499,0.79447,0.79496,4655.95
2025.12.12 08:00:00,0.79496,0.79529,0.79445,0.79517,4728.65
2025.12.12 09:00:00,0.79519,0.79533,0.79462,0.79483,3148.78
2025.12.12 10:00:00,0.79484,0.79554,0.79473,0.79535,2121.58
2025.12.12 11:00:00,0.79535,0.79557,0.79514,0.79525,1598.6
2025.12.12 12:00:00,0.79525,0.79626,0.79516,0.79572,2955.29
2025.12.12 13:00:00,0.79571,0.79598,0.79537,0.79593,3497.5
2025.12.12 14:00:00,0.79593,0.7963,0.7946,0.79475,5611.26
2025.12.12 15:00:00,0.79473,0.79616,0.79449,0.79568,8322.77
2025.12.12 16:00:00,0.79568,0.79645,0.79516,0.79602,7567.91
2025.12.12 17:00:00,0.796,0.79628,0.79535,0.79536,4387.25
2025.12.12 18:00:00,0.79535,0.79567,0.79512,0.79562,5041.81
2025.12.12 19:00:00,0.79562,0.79622,0.79562,0.79585,4210.75
2025.12.12 20:00:00,0.79587,0.79622,0.79552,0.79616,4252.2
2025.12.12 21:00:00,0.79615,0.79621,0.79534,0.79534,3037.47
2025.12.14 22:00:00,0.79473,0.79608,0.79473,0.79528,3698.2
2025.12.14 23:00:00,0.79529,0.79616,0.79511,0.79615,1178.74
2025.12.15 00:00:00,0.79614,0.79678,0.79614,0.79625,1684.27
2025.12.15 01:00:00,0.79624,0.79662,0.79582,0.79592,1763.55
2025.12.15 02:00:00,0.7959,0.79605,0.79538,0.79559,2220
2025.12.15 03:00:00,0.79557,0.7963,0.79535,0.79615,1511.92
2025.12.15 04:00:00,0.79616,0.79624,0.79593,0.79617,1264.34
2025.12.15 05:00:00,0.79615,0.79618,0.79585,0.79593,1283.34
2025.12.15 06:00:00,0.79594,0.79644,0.7959,0.79623,2167.59
2025.12.15 07:00:00,0.79624,0.79666,0.79593,0.79656,2185.72
2025.12.15 08:00:00,0.79659,0.79721,0.79611,0.79721,3949.53
2025.12.15 09:00:00,0.79724,0.79735,0.79599,0.79607,2564.14
2025.12.15 10:00:00,0.79612,0.79625,0.79559,0.79613,2535.27
2025.12.15 11:00:00,0.79613,0.79623,0.79563,0.79587,2223.4
2025.12.15 12:00:00,0.79588,0.79596,0.79522,0.79575,2255.58
2025.12.15 13:00:00,0.79576,0.79617,0.7954,0.79613,3762.85
2025.12.15 14:00:00,0.79614,0.79643,0.79406,0.79413,5261.19
2025.12.15 15:00:00,0.79411,0.79511,0.79381,0.79507,8784.73
2025.12.15 16:00:00,0.79507,0.79637,0.795,0.79629,3462.18
2025.12.15 17:00:00,0.79631,0.79707,0.79629,0.79685,1616.93
2025.12.15 18:00:00,0.79686,0.79708,0.79661,0.79681,1640.1
2025.12.15 19:00:00,0.79681,0.79731,0.79647,0.79659,1134.39
2025.12.15 20:00:00,0.79661,0.79666,0.79631,0.79648,1310.95
2025.12.15 21:00:00,0.79647,0.79657,0.79589,0.79589,1328.16
2025.12.15 22:00:00,0.79587,0.7962,0.79439,0.79607,1215
2025.12.15 23:00:00,0.79604,0.79636,0.79587,0.7962,745.87
2025.12.16 00:00:00,0.7962,0.79631,0.79544,0.79608,1685.5
2025.12.16 01:00:00,0.79607,0.7963,0.79557,0.79569,2334.35
2025.12.16 02:00:00,0.79567,0.79585,0.79531,0.79537,1847.25
2025.12.16 03:00:00,0.79538,0.7958,0.79519,0.79576,997.59
2025.12.16 04:00:00,0.79575,0.79616,0.79569,0.79613,876.32
2025.12.16 05:00:00,0.79614,0.79633,0.79597,0.79631,1374.53
2025.12.16 06:00:00,0.7963,0.79688,0.79625,0.79651,1646.31
2025.12.16 07:00:00,0.79654,0.79694,0.79644,0.79656,2000.6
2025.12.16 08:00:00,0.79655,0.79708,0.79595,0.79643,4197.13
2025.12.16 09:00:00,0.79643,0.79662,0.79562,0.7958,3065.33
2025.12.16 10:00:00,0.79577,0.79612,0.79551,0.79603,2814.95
2025.12.16 11:00:00,0.79604,0.79644,0.7955,0.79551,3506.05
2025.12.16 12:00:00,0.79548,0.79558,0.79396,0.79398,3079.59
2025.12.16 13:00:00,0.79397,0.79569,0.79258,0.79475,15464.56
2025.12.16 14:00:00,0.79475,0.79526,0.79331,0.79339,10095.22
2025.12.16 15:00:00,0.7934,0.79556,0.79294,0.79516,9610.12
2025.12.16 16:00:00,0.79516,0.79565,0.79424,0.79496,6047
2025.12.16 17:00:00,0.79494,0.79507,0.79362,0.79421,3272.92
2025.12.16 18:00:00,0.7942,0.79545,0.7942,0.79503,3120.64
2025.12.16 19:00:00,0.79504,0.79608,0.79428,0.79457,4511.45
2025.12.16 20:00:00,0.79458,0.79536,0.79415,0.79528,2658.37
2025.12.16 21:00:00,0.79529,0.79542,0.79498,0.79505,1786.34
2025.12.16 22:00:00,0.79473,0.79518,0.7943,0.79518,1789.14
2025.12.16 23:00:00,0.79517,0.79526,0.79498,0.79524,363.78
2025.12.17 00:00:00,0.79526,0.79545,0.79493,0.79494,931.37
2025.12.17 01:00:00,0.79495,0.79527,0.79488,0.79515,2473.87
2025.12.17 02:00:00,0.79516,0.79586,0.79515,0.79565,1564.78
2025.12.17 03:00:00,0.79564,0.79586,0.79556,0.79566,981.65
2025.12.17 04:00:00,0.79569,0.79626,0.79561,0.79613,2034.4
2025.12.17 05:00:00,0.79614,0.7964,0.79608,0.79624,1505.82
2025.12.17 06:00:00,0.79624,0.79776,0.79618,0.79757,3005.21
2025.12.17 07:00:00,0.7976,0.79869,0.79757,0.79816,5299.33
2025.12.17 08:00:00,0.79816,0.79867,0.79727,0.79796,4115.12
2025.12.17 09:00:00,0.79795,0.79873,0.79766,0.79785,3641.56
2025.12.17 10:00:00,0.79787,0.7981,0.79658,0.79658,3192.69
2025.12.17 11:00:00,0.79658,0.79717,0.79643,0.79717,4044.6
2025.12.17 12:00:00,0.79716,0.79728,0.79564,0.79565,5555.67
2025.12.17 13:00:00,0.79564,0.79633,0.7951,0.79574,6322.66
2025.12.17 14:00:00,0.79573,0.79647,0.79515,0.79544,12800.87
2025.12.17 15:00:00,0.79545,0.79545,0.7935,0.79447,10089.58
2025.12.17 16:00:00,0.79447,0.79495,0.7943,0.7948,6067.02
2025.12.17 17:00:00,0.7948,0.79524,0.79439,0.79457,2618.11
2025.12.17 18:00:00,0.79455,0.79509,0.79426,0.79499,1843.72
2025.12.17 19:00:00,0.79498,0.79542,0.79483,0.79521,1966.99
2025.12.17 20:00:00,0.79523,0.79572,0.79515,0.79569,1357.43
2025.12.17 21:00:00,0.79571,0.7959,0.79534,0.79534,1479.8
2025.12.17 22:00:00,0.79523,0.79563,0.79391,0.7952,2188.31
2025.12.17 23:00:00,0.79516,0.79551,0.79493,0.7952,659.76
2025.12.18 00:00:00,0.79519,0.79538,0.79478,0.79485,1058.68
2025.12.18 01:00:00,0.79485,0.79559,0.7948,0.7955,2196.16
2025.12.18 02:00:00,0.7955,0.79555,0.79513,0.79542,1386.65
2025.12.18 03:00:00,0.79543,0.79556,0.79522,0.79534,893
2025.12.18 04:00:00,0.79533,0.79543,0.79515,0.79518,689.54
2025.12.18 05:00:00,0.79517,0.79532,0.79497,0.79497,917.31
2025.12.18 06:00:00,0.79497,0.79524,0.79485,0.79502,1315.59
2025.12.18 07:00:00,0.79502,0.79557,0.79468,0.79554,2308.85
2025.12.18 08:00:00,0.79553,0.79577,0.79539,0.79547,2801.95
2025.12.18 09:00:00,0.79548,0.79657,0.79544,0.7965,3027.04
2025.12.18 10:00:00,0.79648,0.79657,0.79506,0.79533,3065.22
2025.12.18 11:00:00,0.79532,0.79539,0.79479,0.79524,2910.79
2025.12.18 12:00:00,0.7953,0.79573,0.7949,0.79531,4124.1
2025.12.18 13:00:00,0.79532,0.79544,0.79275,0.79376,13092.68
2025.12.18 14:00:00,0.79376,0.79455,0.79312,0.79445,9719.59
2025.12.18 15:00:00,0.79444,0.79547,0.79384,0.79386,8179.61
2025.12.18 16:00:00,0.79387,0.79458,0.79303,0.79427,4637.16
2025.12.18 17:00:00,0.79425,0.79511,0.79418,0.79465,2700.53
2025.12.18 18:00:00,0.79463,0.79483,0.79416,0.7945,1950.31
2025.12.18 19:00:00,0.79451,0.79464,0.79393,0.79399,2470.21
2025.12.18 20:00:00,0.794,0.79419,0.79369,0.79407,1810.03
2025.12.18 21:00:00,0.79409,0.79414,0.79386,0.79392,788.1
2025.12.18 22:00:00,0.79385,0.79431,0.79373,0.79408,1466.11
2025.12.18 23:00:00,0.79407,0.79437,0.79399,0.79407,500.17
2025.12.19 00:00:00,0.79409,0.79452,0.79401,0.79423,1168.58
2025.12.19 01:00:00,0.79422,0.79476,0.7941,0.79463,1321.28
2025.12.19 02:00:00,0.79462,0.79492,0.79438,0.79485,970.9
2025.12.19 03:00:00,0.79484,0.7952,0.79458,0.79501,2204.4
2025.12.19 04:00:00,0.79499,0.79538,0.79493,0.79516,830.39
2025.12.19 05:00:00,0.79515,0.79522,0.79483,0.79492,775.62
2025.12.19 06:00:00,0.79492,0.79538,0.79455,0.79491,2903.48
2025.12.19 07:00:00,0.79491,0.79608,0.79476,0.79552,4500.35
2025.12.19 08:00:00,0.79551,0.79591,0.79518,0.79533,3734.65
2025.12.19 09:00:00,0.79531,0.79556,0.79476,0.79515,3129.49
2025.12.19 10:00:00,0.79516,0.79539,0.79462,0.79487,3382.35
2025.12.19 11:00:00,0.79487,0.79571,0.79477,0.79571,3005.23
2025.12.19 12:00:00,0.79571,0.79605,0.79548,0.79576,2673.11
2025.12.19 13:00:00,0.79575,0.7961,0.79499,0.79501,4041.21
2025.12.19 14:00:00,0.79501,0.79522,0.79405,0.79507,5966.97
2025.12.19 15:00:00,0.79508,0.79621,0.7949,0.79584,9184.12
2025.12.19 16:00:00,0.79584,0.7959,0.79501,0.79503,4287.42
2025.12.19 17:00:00,0.79503,0.79568,0.79489,0.79504,2444.45
2025.12.19 18:00:00,0.79504,0.79531,0.79451,0.79521,2766.76
2025.12.19 19:00:00,0.79521,0.79523,0.79449,0.79466,2313.05
2025.12.19 20:00:00,0.79469,0.79579,0.79444,0.79542,1796.69
2025.12.19 21:00:00,0.79542,0.7958,0.79486,0.79486,2492.98
2025.12.21 22:00:00,0.79391,0.79523,0.79331,0.79487,776.72
2025.12.21 23:00:00,0.79487,0.79584,0.79471,0.7954,8861.49
2025.12.22 00:00:00,0.79539,0.79549,0.79445,0.79467,11269.17
2025.12.22 01:00:00,0.79466,0.7948,0.79437,0.79477,1374.44
2025.12.22 02:00:00,0.79477,0.79516,0.79459,0.79505,1052.51
2025.12.22 03:00:00,0.79507,0.79514,0.79437,0.79451,1176.98
2025.12.22 04:00:00,0.79452,0.79455,0.7943,0.79444,844.16
2025.12.22 05:00:00,0.79445,0.79474,0.79433,0.7947,894.43
2025.12.22 06:00:00,0.79469,0.79531,0.79445,0.79492,1373.46
2025.12.22 07:00:00,0.79497,0.79517,0.79426,0.79445,2346.57
2025.12.22 08:00:00,0.79445,0.795,0.79372,0.79404,3062.54
2025.12.22 09:00:00,0.79406,0.79434,0.7933,0.79334,3315.7
2025.12.22 10:00:00,0.79335,0.79364,0.79314,0.79331,2736.27
2025.12.22 11:00:00,0.79331,0.79358,0.79309,0.79337,1594.31
2025.12.22 12:00:00,0.79336,0.79379,0.79294,0.79326,3048.74
2025.12.22 13:00:00,0.79325,0.7933,0.79258,0.79295,4641.73
2025.12.22 14:00:00,0.79295,0.79339,0.79197,0.79229,4189.23
2025.12.22 15:00:00,0.7923,0.79273,0.79212,0.79227,4185.12
2025.12.22 16:00:00,0.79225,0.79274,0.79195,0.79249,2500.66
2025.12.22 17:00:00,0.79252,0.79256,0.79156,0.79195,2197.51
2025.12.22 18:00:00,0.79196,0.79243,0.79191,0.79201,1576.96
2025.12.22 19:00:00,0.79218,0.79232,0.79175,0.79179,1482.06
2025.12.22 20:00:00,0.79177,0.7921,0.79174,0.79203,967.94
2025.12.22 21:00:00,0.79204,0.79208,0.79147,0.79147,838.35
2025.12.22 22:00:00,0.79112,0.79209,0.79112,0.79176,2172.06
2025.12.22 23:00:00,0.79175,0.79181,0.7914,0.7915,1809.43
2025.12.23 00:00:00,0.7915,0.79153,0.7909,0.79093,1266.71
2025.12.23 01:00:00,0.79094,0.79102,0.79031,0.79057,1514.72
2025.12.23 02:00:00,0.79057,0.79057,0.78948,0.78973,1795.72
2025.12.23 03:00:00,0.78972,0.78975,0.78937,0.7895,2158.18
2025.12.23 04:00:00,0.78948,0.78968,0.78935,0.78958,4150.06
2025.12.23 05:00:00,0.78958,0.78987,0.78925,0.78977,2187.85
2025.12.23 06:00:00,0.78976,0.7907,0.78972,0.7907,1813.17
2025.12.23 07:00:00,0.79075,0.79079,0.79013,0.79039,3179.65
2025.12.23 08:00:00,0.79041,0.79053,0.78871,0.78872,3687.49
2025.12.23 09:00:00,0.78871,0.7888,0.78775,0.7883,5053.24
2025.12.23 10:00:00,0.78831,0.78833,0.7873,0.7874,3708.82
2025.12.23 11:00:00,0.78744,0.7878,0.78722,0.78763,2666.28
2025.12.23 12:00:00,0.78764,0.78771,0.78663,0.78747,4378.27
2025.12.23 13:00:00,0.78747,0.78923,0.78735,0.7892,7188.85
2025.12.23 14:00:00,0.78922,0.79082,0.7891,0.79052,6898.05
2025.12.23 15:00:00,0.79052,0.7908,0.78964,0.78979,5769.98
2025.12.23 16:00:00,0.78979,0.78982,0.78895,0.78973,2790.32
2025.12.23 17:00:00,0.78973,0.78977,0.78911,0.78924,1801.37
2025.12.23 18:00:00,0.78926,0.78935,0.78847,0.78848,1872.59
2025.12.23 19:00:00,0.78847,0.78855,0.78748,0.78765,2331.62
2025.12.23 20:00:00,0.78766,0.78801,0.78764,0.78794,2201.52
2025.12.23 21:00:00,0.78795,0.78801,0.78735,0.78742,1738.07
2025.12.23 22:00:00,0.78742,0.78779,0.78723,0.78745,1448.99
2025.12.23 23:00:00,0.78765,0.78765,0.78701,0.7875,940.11
2025.12.24 00:00:00,0.78754,0.78763,0.78687,0.7869,2077.78
2025.12.24 01:00:00,0.78691,0.78701,0.78616,0.78631,2775.31
2025.12.24 02:00:00,0.78631,0.78707,0.78623,0.78707,1646.94
2025.12.24 03:00:00,0.78706,0.78768,0.78702,0.78743,1773.83
2025.12.24 04:00:00,0.78741,0.78768,0.78705,0.78722,1170.69
2025.12.24 05:00:00,0.78723,0.78726,0.78683,0.78701,1104.12
2025.12.24 06:00:00,0.78701,0.78701,0.78655,0.78691,1612.9
2025.12.24 07:00:00,0.78691,0.78769,0.78668,0.78751,2988.83
2025.12.24 08:00:00,0.78751,0.78819,0.78678,0.78679,6050.26
2025.12.24 09:00:00,0.78677,0.78688,0.7862,0.78626,3255.79
2025.12.24 10:00:00,0.78626,0.78725,0.78612,0.7868,6790.58
2025.12.24 11:00:00,0.78681,0.78695,0.78639,0.78647,3528.87
2025.12.24 12:00:00,0.78645,0.78775,0.78642,0.78769,2827.04
2025.12.24 13:00:00,0.78769,0.78796,0.78724,0.78792,4820.87
2025.12.24 14:00:00,0.78795,0.78847,0.78781,0.78835,3376.6
2025.12.24 15:00:00,0.78836,0.78895,0.78829,0.78883,3561.96
2025.12.24 16:00:00,0.78884,0.78965,0.7886,0.78865,5900.49
2025.12.24 17:00:00,0.78865,0.7887,0.78796,0.7884,3266.05
2025.12.24 18:00:00,0.78842,0.78857,0.78796,0.78801,1981.65
2025.12.24 19:00:00,0.78801,0.78814,0.78793,0.78802,4015.93
2025.12.24 20:00:00,0.78802,0.78805,0.78782,0.78797,12123.46
2025.12.24 21:00:00,0.78797,0.78803,0.78772,0.78773,8539.82
2025.12.24 22:00:00,0.78738,0.78738,0.78721,0.78721,9.9
2025.12.24 23:00:00,0.78751,0.78757,0.78719,0.78738,237.48
2025.12.25 00:00:00,0.78738,0.78799,0.78626,0.78691,1170.57
2025.12.25 01:00:00,0.78694,0.78794,0.78648,0.78784,201.45
2025.12.25 02:00:00,0.78783,0.78784,0.78709,0.78765,584.85
2025.12.25 03:00:00,0.78762,0.78797,0.78762,0.78765,181.8
2025.12.25 04:00:00,0.78766,0.78769,0.78701,0.78766,1176.75
2025.12.25 05:00:00,0.78766,0.78766,0.78699,0.78761,1140.15
2025.12.25 06:00:00,0.78768,0.78779,0.78733,0.78733,36
2025.12.25 07:00:00,0.78729,0.7874,0.78632,0.78645,656.55
2025.12.25 22:00:00,0.78612,0.78723,0.7861,0.78661,3046.83
2025.12.25 23:00:00,0.7873,0.78832,0.78676,0.78811,7433.91
2025.12.26 00:00:00,0.78811,0.78876,0.78783,0.78801,2698.72
2025.12.26 01:00:00,0.78797,0.78841,0.78759,0.78796,1918.37
2025.12.26 02:00:00,0.78796,0.78816,0.78779,0.78794,1310.38
2025.12.26 03:00:00,0.78793,0.78846,0.78793,0.78835,1510.06
2025.12.26 04:00:00,0.78836,0.78844,0.788,0.78826,1173.85
2025.12.26 05:00:00,0.78822,0.78846,0.78795,0.78805,1040.34
2025.12.26 06:00:00,0.78804,0.78872,0.78797,0.78852,1269.63
2025.12.26 07:00:00,0.78853,0.78972,0.78845,0.78938,2495.35
2025.12.26 08:00:00,0.78936,0.7903,0.78903,0.78909,1867.95
2025.12.26 09:00:00,0.7891,0.78994,0.78904,0.78989,1175.42
2025.12.26 10:00:00,0.78992,0.79,0.7893,0.78963,1615.86
2025.12.26 11:00:00,0.78962,0.78976,0.78914,0.78949,1545.04
2025.12.26 12:00:00,0.78949,0.78974,0.7893,0.78937,1907.88
