Time (EET),Open,High,Low,Close,Volume 
2025.02.13 19:00:00,1.25259,1.25424,1.25209,1.25212,4674.62
2025.02.13 20:00:00,1.25215,1.25282,1.24765,1.2508,13572.11
2025.02.13 21:00:00,1.25079,1.25437,1.25072,1.25366,9402
2025.02.13 22:00:00,1.25367,1.25671,1.25342,1.25601,8230.05
2025.02.13 23:00:00,1.256,1.25681,1.25561,1.25645,1891.92
2025.02.14 00:00:00,1.25644,1.2567,1.25418,1.25643,855.68
2025.02.14 01:00:00,1.25648,1.25692,1.25576,1.25644,2381.09
2025.02.14 02:00:00,1.25648,1.25661,1.25568,1.25606,2876.74
2025.02.14 03:00:00,1.25608,1.25718,1.25594,1.25634,5102.77
2025.02.14 04:00:00,1.25635,1.25653,1.25574,1.25594,6442.89
2025.02.14 05:00:00,1.25593,1.25606,1.2555,1.25579,4372.62
2025.02.14 06:00:00,1.25581,1.2562,1.25547,1.25551,4101.92
2025.02.14 07:00:00,1.25553,1.25566,1.25493,1.25534,5153.65
2025.02.14 08:00:00,1.25535,1.25627,1.25516,1.25594,6687.78
2025.02.14 09:00:00,1.25594,1.25747,1.25582,1.25628,9888.38
2025.02.14 10:00:00,1.25626,1.25945,1.25626,1.25844,8624.32
2025.02.14 11:00:00,1.25842,1.25957,1.25822,1.25872,7017.12
2025.02.14 12:00:00,1.25873,1.25895,1.2574,1.25783,3811.74
2025.02.14 13:00:00,1.25785,1.25867,1.25735,1.25813,4828.98
2025.02.14 14:00:00,1.25814,1.25891,1.25717,1.25848,5783.81
2025.02.14 15:00:00,1.25852,1.26089,1.25829,1.26028,6014.15
2025.02.14 16:00:00,1.26029,1.26299,1.26005,1.26264,5525.49
2025.02.14 17:00:00,1.26265,1.26269,1.26018,1.26173,5029.22
2025.02.14 18:00:00,1.26172,1.26215,1.26038,1.26052,3838.6
2025.02.14 19:00:00,1.26054,1.26115,1.26009,1.2609,1742.19
2025.02.14 20:00:00,1.2609,1.26103,1.25949,1.26015,1118.26
2025.02.14 21:00:00,1.26016,1.26026,1.25931,1.25949,1613.62
2025.02.14 22:00:00,1.25948,1.25948,1.25852,1.25862,1101.66
2025.02.14 23:00:00,1.25862,1.25889,1.25819,1.25832,1120.99
2025.02.17 00:00:00,1.25837,1.25875,1.25828,1.2586,1339.43
2025.02.17 01:00:00,1.25859,1.2588,1.25778,1.25838,1227.35
2025.02.17 02:00:00,1.25839,1.25878,1.25811,1.25859,626.36
2025.02.17 03:00:00,1.25859,1.26002,1.25789,1.25992,1698.4
2025.02.17 04:00:00,1.25993,1.25993,1.259,1.25944,2938.35
2025.02.17 05:00:00,1.25943,1.25963,1.25868,1.25911,2637
2025.02.17 06:00:00,1.25912,1.25974,1.25875,1.25952,1363.05
2025.02.17 07:00:00,1.25956,1.25989,1.2583,1.25881,1095.78
2025.02.17 08:00:00,1.2588,1.25983,1.25858,1.25973,1495.92
2025.02.17 09:00:00,1.25976,1.25983,1.25854,1.2595,3211.32
2025.02.17 10:00:00,1.25952,1.25976,1.25831,1.25908,2400.6
2025.02.17 11:00:00,1.25907,1.26042,1.25879,1.2591,1462.98
2025.02.17 12:00:00,1.2591,1.26025,1.25879,1.26023,2164.84
2025.02.17 13:00:00,1.26021,1.26065,1.25922,1.26017,1789.66
2025.02.17 14:00:00,1.26019,1.26075,1.25911,1.25934,1357.28
2025.02.17 15:00:00,1.25935,1.26005,1.25913,1.2593,1503.82
2025.02.17 16:00:00,1.25929,1.25986,1.2585,1.25954,1565.3
2025.02.17 17:00:00,1.25953,1.26078,1.2591,1.26061,1511.19
2025.02.17 18:00:00,1.26062,1.2614,1.26032,1.26095,920.63
2025.02.17 19:00:00,1.26095,1.26263,1.26093,1.2622,890.1
2025.02.17 20:00:00,1.2622,1.26272,1.26182,1.26268,577.99
2025.02.17 21:00:00,1.26266,1.26346,1.26239,1.26272,317.64
2025.02.17 22:00:00,1.26271,1.26289,1.26256,1.26266,179.94
2025.02.17 23:00:00,1.26269,1.26281,1.26225,1.26233,608.37
2025.02.18 00:00:00,1.26232,1.26252,1.2618,1.26196,948.58
2025.02.18 01:00:00,1.26191,1.26233,1.2616,1.26204,708.55
2025.02.18 02:00:00,1.26207,1.26218,1.26092,1.26097,1088.1
2025.02.18 03:00:00,1.26099,1.26099,1.25996,1.26055,2154.86
2025.02.18 04:00:00,1.26058,1.26086,1.26028,1.26058,3041.22
2025.02.18 05:00:00,1.26058,1.26122,1.26,1.26028,1645.5
2025.02.18 06:00:00,1.26027,1.26031,1.25937,1.25974,2779.78
2025.02.18 07:00:00,1.25977,1.25992,1.25927,1.2598,637.23
2025.02.18 08:00:00,1.25977,1.26028,1.25927,1.26006,1169.88
2025.02.18 09:00:00,1.26006,1.26218,1.25963,1.26143,2111.53
2025.02.18 10:00:00,1.2614,1.26228,1.26065,1.26094,2378.03
2025.02.18 11:00:00,1.26092,1.2614,1.26015,1.26071,1237.96
2025.02.18 12:00:00,1.26068,1.26094,1.25912,1.25952,2272
2025.02.18 13:00:00,1.25952,1.26047,1.25952,1.26003,1774.94
2025.02.18 14:00:00,1.26004,1.26073,1.25854,1.25883,1722.05
2025.02.18 15:00:00,1.25883,1.25996,1.25817,1.2592,2899.67
2025.02.18 16:00:00,1.25921,1.26081,1.2589,1.26062,3776.29
2025.02.18 17:00:00,1.26062,1.26204,1.26047,1.2615,5915.27
2025.02.18 18:00:00,1.26147,1.26189,1.26039,1.26116,3567.03
2025.02.18 19:00:00,1.26115,1.26115,1.25996,1.26001,1778.32
