Time (UTC),Open,High,Low,Close,Volume 
2025.03.21 01:00:00,0.882,0.88258,0.88193,0.88234,1297.65
2025.03.21 02:00:00,0.88233,0.8828,0.88213,0.88276,1166.19
2025.03.21 03:00:00,0.88277,0.88353,0.8825,0.88343,1242.54
2025.03.21 04:00:00,0.88341,0.8837,0.88327,0.8835,2381.17
2025.03.21 05:00:00,0.88351,0.88398,0.88347,0.88367,1754.22
2025.03.21 06:00:00,0.88366,0.88391,0.88315,0.88354,2418.56
2025.03.21 07:00:00,0.88359,0.88398,0.88271,0.88335,3779.19
2025.03.21 08:00:00,0.88336,0.88398,0.883,0.88356,5997.69
2025.03.21 09:00:00,0.88354,0.88373,0.88304,0.88313,4072.07
2025.03.21 10:00:00,0.8831,0.88312,0.881,0.88101,4871.09
2025.03.21 11:00:00,0.881,0.88141,0.88018,0.88028,4326.61
2025.03.21 12:00:00,0.88028,0.88153,0.87962,0.88105,5602.04
2025.03.21 13:00:00,0.88104,0.88221,0.88095,0.88178,15876.65
2025.03.21 14:00:00,0.88177,0.88225,0.8814,0.88204,14467.32
2025.03.21 15:00:00,0.88203,0.88363,0.88201,0.88334,11223.03
2025.03.21 16:00:00,0.88332,0.88349,0.88287,0.88331,5306.16
2025.03.21 17:00:00,0.88329,0.88349,0.88252,0.8828,2944.89
2025.03.21 18:00:00,0.8828,0.88354,0.88262,0.88294,2484.24
2025.03.21 19:00:00,0.88295,0.88324,0.88256,0.88319,1739.94
2025.03.21 20:00:00,0.88318,0.88338,0.8825,0.8825,1922.08
2025.03.23 21:00:00,0.88271,0.88278,0.88251,0.8826,494.17
2025.03.23 22:00:00,0.88256,0.88345,0.88241,0.88325,2402.72
2025.03.23 23:00:00,0.88324,0.8833,0.88282,0.88286,1417.59
2025.03.24 00:00:00,0.88286,0.8833,0.88273,0.88304,1744.82
2025.03.24 01:00:00,0.88305,0.88388,0.88305,0.88355,1677.03
2025.03.24 02:00:00,0.88354,0.88372,0.88338,0.88372,1266.27
2025.03.24 03:00:00,0.88372,0.88378,0.88341,0.88377,1414.86
2025.03.24 04:00:00,0.88378,0.88387,0.88341,0.88357,718.29
2025.03.24 05:00:00,0.88358,0.88391,0.88342,0.88361,1142.86
2025.03.24 06:00:00,0.88362,0.88365,0.88249,0.88283,1902.1
2025.03.24 07:00:00,0.88288,0.88291,0.8823,0.88231,3286.14
2025.03.24 08:00:00,0.8823,0.8826,0.88167,0.88226,6621.38
2025.03.24 09:00:00,0.88226,0.88293,0.88151,0.88176,5392.61
2025.03.24 10:00:00,0.88175,0.88193,0.87992,0.88074,4113.57
2025.03.24 11:00:00,0.88074,0.88141,0.8807,0.88136,2891.72
2025.03.24 12:00:00,0.88135,0.88222,0.88118,0.88163,4175.64
2025.03.24 13:00:00,0.88161,0.88333,0.88119,0.88318,6935.95
2025.03.24 14:00:00,0.8832,0.88377,0.88186,0.88337,7800.98
2025.03.24 15:00:00,0.88337,0.88456,0.88324,0.88416,5136.33
